code_pays,annee,genre,age_valeur,broad_sector,sector21,population,tranche_age
CIV,2024,female,33,Services,Public administration and defence; compulsory social security,1774.0,25-35
CIV,2024,female,34,Services,Public administration and defence; compulsory social security,1694.0,25-35
CIV,2024,female,35,Services,Public administration and defence; compulsory social security,1617.0,25-35
CIV,2025,female,25,Services,Public administration and defence; compulsory social security,2520.0,25-35
CIV,2025,female,26,Services,Public administration and defence; compulsory social security,2429.0,25-35
CIV,2025,female,27,Services,Public administration and defence; compulsory social security,2340.0,25-35
CIV,2025,female,28,Services,Public administration and defence; compulsory social security,2256.0,25-35
CIV,2025,female,29,Services,Public administration and defence; compulsory social security,2175.0,25-35
CIV,2025,female,30,Services,Public administration and defence; compulsory social security,2097.0,25-35
CIV,2025,female,31,Services,Public administration and defence; compulsory social security,2022.0,25-35
CIV,2025,female,32,Services,Public administration and defence; compulsory social security,1944.0,25-35
CIV,2025,female,33,Services,Public administration and defence; compulsory social security,1859.0,25-35
CIV,2025,female,34,Services,Public administration and defence; compulsory social security,1773.0,25-35
CIV,2025,female,35,Services,Public administration and defence; compulsory social security,1691.0,25-35
CIV,2015,female,25,Services,Real estate activities,1049.0,25-35
CIV,2015,female,26,Services,Real estate activities,1010.0,25-35
CIV,2015,female,27,Services,Real estate activities,971.0,25-35
CIV,2015,female,28,Services,Real estate activities,932.0,25-35
CIV,2015,female,29,Services,Real estate activities,894.0,25-35
CIV,2015,female,30,Services,Real estate activities,858.0,25-35
CIV,2015,female,31,Services,Real estate activities,822.0,25-35
CIV,2015,female,32,Services,Real estate activities,796.0,25-35
CIV,2015,female,33,Services,Real estate activities,785.0,25-35
CIV,2015,female,34,Services,Real estate activities,782.0,25-35
CIV,2015,female,35,Services,Real estate activities,778.0,25-35
CIV,2016,female,25,Services,Real estate activities,819.0,25-35
CIV,2016,female,26,Services,Real estate activities,787.0,25-35
CIV,2016,female,27,Services,Real estate activities,757.0,25-35
CIV,2016,female,28,Services,Real estate activities,725.0,25-35
CIV,2016,female,29,Services,Real estate activities,695.0,25-35
CIV,2016,female,30,Services,Real estate activities,666.0,25-35
CIV,2016,female,31,Services,Real estate activities,637.0,25-35
CIV,2016,female,32,Services,Real estate activities,616.0,25-35
CIV,2016,female,33,Services,Real estate activities,607.0,25-35
CIV,2016,female,34,Services,Real estate activities,605.0,25-35
CIV,2016,female,35,Services,Real estate activities,602.0,25-35
CIV,2017,female,25,Services,Real estate activities,739.0,25-35
CIV,2017,female,26,Services,Real estate activities,710.0,25-35
CIV,2017,female,27,Services,Real estate activities,682.0,25-35
CIV,2017,female,28,Services,Real estate activities,653.0,25-35
CIV,2017,female,29,Services,Real estate activities,625.0,25-35
CIV,2017,female,30,Services,Real estate activities,598.0,25-35
CIV,2017,female,31,Services,Real estate activities,571.0,25-35
CIV,2017,female,32,Services,Real estate activities,552.0,25-35
CIV,2017,female,33,Services,Real estate activities,543.0,25-35
CIV,2017,female,34,Services,Real estate activities,541.0,25-35
CIV,2017,female,35,Services,Real estate activities,539.0,25-35
CIV,2018,female,25,Services,Real estate activities,553.0,25-35
CIV,2018,female,26,Services,Real estate activities,532.0,25-35
CIV,2018,female,27,Services,Real estate activities,511.0,25-35
CIV,2018,female,28,Services,Real estate activities,489.0,25-35
CIV,2018,female,29,Services,Real estate activities,468.0,25-35
CIV,2018,female,30,Services,Real estate activities,447.0,25-35
CIV,2018,female,31,Services,Real estate activities,426.0,25-35
CIV,2018,female,32,Services,Real estate activities,411.0,25-35
CIV,2018,female,33,Services,Real estate activities,404.0,25-35
CIV,2018,female,34,Services,Real estate activities,402.0,25-35
CIV,2018,female,35,Services,Real estate activities,400.0,25-35
CIV,2019,female,25,Services,Real estate activities,522.0,25-35
CIV,2019,female,26,Services,Real estate activities,503.0,25-35
CIV,2019,female,27,Services,Real estate activities,483.0,25-35
CIV,2019,female,28,Services,Real estate activities,462.0,25-35
CIV,2019,female,29,Services,Real estate activities,442.0,25-35
CIV,2019,female,30,Services,Real estate activities,422.0,25-35
CIV,2019,female,31,Services,Real estate activities,402.0,25-35
CIV,2019,female,32,Services,Real estate activities,387.0,25-35
CIV,2019,female,33,Services,Real estate activities,380.0,25-35
CIV,2019,female,34,Services,Real estate activities,378.0,25-35
CIV,2019,female,35,Services,Real estate activities,375.0,25-35
CIV,2020,female,25,Services,Real estate activities,563.0,25-35
CIV,2020,female,26,Services,Real estate activities,543.0,25-35
CIV,2020,female,27,Services,Real estate activities,522.0,25-35
CIV,2020,female,28,Services,Real estate activities,500.0,25-35
CIV,2020,female,29,Services,Real estate activities,477.0,25-35
CIV,2020,female,30,Services,Real estate activities,456.0,25-35
CIV,2020,female,31,Services,Real estate activities,434.0,25-35
CIV,2020,female,32,Services,Real estate activities,417.0,25-35
CIV,2020,female,33,Services,Real estate activities,409.0,25-35
CIV,2020,female,34,Services,Real estate activities,406.0,25-35
CIV,2020,female,35,Services,Real estate activities,403.0,25-35
CIV,2021,female,25,Services,Real estate activities,567.0,25-35
CIV,2021,female,26,Services,Real estate activities,546.0,25-35
CIV,2021,female,27,Services,Real estate activities,525.0,25-35
CIV,2021,female,28,Services,Real estate activities,504.0,25-35
CIV,2021,female,29,Services,Real estate activities,483.0,25-35
CIV,2021,female,30,Services,Real estate activities,463.0,25-35
CIV,2021,female,31,Services,Real estate activities,443.0,25-35
CIV,2021,female,32,Services,Real estate activities,426.0,25-35
CIV,2021,female,33,Services,Real estate activities,413.0,25-35
CIV,2021,female,34,Services,Real estate activities,404.0,25-35
CIV,2021,female,35,Services,Real estate activities,394.0,25-35
CIV,2022,female,25,Services,Real estate activities,529.0,25-35
CIV,2022,female,26,Services,Real estate activities,509.0,25-35
CIV,2022,female,27,Services,Real estate activities,489.0,25-35
CIV,2022,female,28,Services,Real estate activities,470.0,25-35
CIV,2022,female,29,Services,Real estate activities,452.0,25-35
CIV,2022,female,30,Services,Real estate activities,434.0,25-35
CIV,2022,female,31,Services,Real estate activities,417.0,25-35
CIV,2022,female,32,Services,Real estate activities,401.0,25-35
CIV,2022,female,33,Services,Real estate activities,387.0,25-35
CIV,2022,female,34,Services,Real estate activities,373.0,25-35
CIV,2022,female,35,Services,Real estate activities,360.0,25-35
CIV,2023,female,25,Services,Real estate activities,592.0,25-35
CIV,2023,female,26,Services,Real estate activities,570.0,25-35
CIV,2023,female,27,Services,Real estate activities,548.0,25-35
CIV,2023,female,28,Services,Real estate activities,528.0,25-35
CIV,2023,female,29,Services,Real estate activities,508.0,25-35
CIV,2023,female,30,Services,Real estate activities,489.0,25-35
CIV,2023,female,31,Services,Real estate activities,471.0,25-35
CIV,2023,female,32,Services,Real estate activities,453.0,25-35
CIV,2023,female,33,Services,Real estate activities,434.0,25-35
CIV,2023,female,34,Services,Real estate activities,416.0,25-35
CIV,2023,female,35,Services,Real estate activities,399.0,25-35
CIV,2024,female,25,Services,Real estate activities,506.0,25-35
CIV,2024,female,26,Services,Real estate activities,487.0,25-35
CIV,2024,female,27,Services,Real estate activities,469.0,25-35
CIV,2024,female,28,Services,Real estate activities,452.0,25-35
CIV,2024,female,29,Services,Real estate activities,436.0,25-35
CIV,2024,female,30,Services,Real estate activities,420.0,25-35
CIV,2024,female,31,Services,Real estate activities,405.0,25-35
